folder,dialogueID,date,from,to,text
3,311400.tsv,2005-04-24T08:33:00.000Z,kkathman,,"anyone know how to access a samba share from the terminal?"
3,311400.tsv,2005-04-24T08:33:00.000Z,cryptoknight,kkathman," smbmount"
3,311400.tsv,2005-04-24T08:33:00.000Z,kkathman,cryptoknight,"thank you very much :)"
3,136043.tsv,2011-10-26T04:18:00.000Z,Robert2011,,"Hey guys, i'm playing with 11.10 on a liveusb but when I try to boot up it asks for a user name and password.  This has never happened before with other distros.  Any ideas?"
3,136043.tsv,2011-10-26T04:19:00.000Z,Robert2011,,"tried that but it didn't work"
3,136043.tsv,2011-10-26T04:19:00.000Z,soreau,Robert2011,"Try ubuntu as user and blank pass"
3,170925.tsv,2010-06-04T12:14:00.000Z,tkbros,," will it harm my computer if i directly switch off from ups instead of"
3,170925.tsv,2010-06-04T12:14:00.000Z,tkbros,,"shutdown it from my ubuntu .if it is harmful then please tell me how much is it & which things can be damaged?"
3,170925.tsv,2010-06-04T12:15:00.000Z,llutz,tkbros,"it might corrupt your filesystem"
3,333734.tsv,2011-10-06T02:48:00.000Z,benjahoch,,"i'm on an acer aspire 4520, running ubuntu 11.04, trying to get the webcam to work, i did a lsusb and the system doesn't show my crystal eye webcam, any ideas?"
3,333734.tsv,2011-10-06T02:50:00.000Z,benjahoch,,"i'm on an acer aspire 4520, running ubuntu 11.04, trying to get the webcam to work, i did a lsusb and the system doesn't show my crystal eye webcam, any ideas?"
3,333734.tsv,2011-10-06T02:51:00.000Z,sven_,benjahoch,"might be unsupported?"
3,104132.tsv,2009-08-19T19:33:00.000Z,thiebaude,,"thanks bazhang  i forgot its graphical"
3,104132.tsv,2009-08-19T19:34:00.000Z,thiebaude,,"gksudo"
3,104132.tsv,2009-08-19T19:34:00.000Z,g3org3s,thiebaude,"was that for me ?"
3,233544.tsv,2006-05-27T14:58:00.000Z,shriphani,,"hey Xyloc_ !!!!!!!!!!!!!!!!!!!!!!!"
3,233544.tsv,2006-05-27T14:59:00.000Z,shriphani,,"if the file is shit.exe do i type shit.exe or path.exe ?"
3,233544.tsv,2006-05-27T15:01:00.000Z,richiefrich,shriphani,"for what"
3,273730.tsv,2006-03-18T09:12:00.000Z,Ramnath,,"apt-get install wine"
3,273730.tsv,2006-03-18T09:12:00.000Z,Ramnath,,"E: Could not open lock file /var/lib/apt/lists/lock - open (13 Permission denied)"
3,273730.tsv,2006-03-18T09:12:00.000Z,predius_,Ramnath,"sydi"
3,76302.tsv,2011-05-14T01:30:00.000Z,scottsp64,,"need some simple tech answers here"
3,76302.tsv,2011-05-14T01:30:00.000Z,scottsp64,,"how do I fiund out which device is sdc?"
3,76302.tsv,2011-05-14T01:31:00.000Z,iceroot,scottsp64,"sudo fdisk -l"
3,119574.tsv,2008-05-27T06:24:00.000Z,alan_m,fbc,"you were asked to stop, please do so."
3,119574.tsv,2008-05-27T06:25:00.000Z,fbc,alan_m,"no one has asked me to stop anything. I'm unclear as to what you are referring to."
3,119574.tsv,2008-05-27T06:26:00.000Z,alan_m,fbc,"the discussion was stopped, I didnt mean you specifically."
3,63200.tsv,2009-07-25T08:18:00.000Z,eladmeidar,,"hi guys, how can i tell how much RAM a process is taking ?"
3,63200.tsv,2009-07-25T08:18:00.000Z,ubuntu_giant,eladmeidar,"The command 'free'"
3,63200.tsv,2009-07-25T08:18:00.000Z,eladmeidar,ubuntu_giant,"thanx"
3,35752.tsv,2010-06-30T12:25:00.000Z,aurilliance_,Jordan_U,"I'm back! here is my boot info: http://pastebin.com/ZZPWxc6e"
3,35752.tsv,2010-06-30T12:28:00.000Z,Jordan_U,aurilliance_,"What is the exact situation?"
3,35752.tsv,2010-06-30T12:29:00.000Z,aurilliance_,Jordan_U,"et al; My ubuntu desktop doesn't start up, it gets to a blank screen, then after a while gives some error message about not being able to detect hw. But grub isn't even starting, I can't exit to a grub menu or anything."
3,340338.tsv,2004-12-24T15:06:00.000Z,Celerex,,"anyway i can sim an intall?"
3,340338.tsv,2004-12-24T15:06:00.000Z,Celerex,,"ie, tell apt that a package is installed without it being installed?"
3,340338.tsv,2004-12-24T15:07:00.000Z,housetier,Celerex,"look at equivs"
3,20719.tsv,2011-09-05T18:09:00.000Z,onryo,,"I am on Debian 7 testing. There is a nice GUI log reader in Ubuntu. What is it called?"
3,20719.tsv,2011-09-05T18:10:00.000Z,onryo,,"hitting tail -f /var/log/xxx for every thing is .... sigh"
3,20719.tsv,2011-09-05T18:12:00.000Z,Polah,onryo,"Any text editor. Assuming your logs are human readable like many logs are."
3,161578.tsv,2009-05-24T10:18:00.000Z,Xerxes32,,"can ubuntu be booted from a external usb hd?"
3,161578.tsv,2009-05-24T10:18:00.000Z,arrrghhh,Xerxes32,"it really depends if the hardware supports it.  any os can be booted from a usb hdd if the BIOS supports it."
3,161578.tsv,2009-05-24T10:24:00.000Z,arrrghhh,Xerxes32,"we went over that, losher hit the nail on the head."
3,78582.tsv,2010-11-07T13:12:00.000Z,plantsVSme,,"speaking of vlc how come the newest version is not included in the repos for 10.04 LTS"
3,78582.tsv,2010-11-07T13:12:00.000Z,plantsVSme,,"i had to manually install it from source code"
3,78582.tsv,2010-11-07T13:12:00.000Z,xangua,plantsVSme,"or you could have just added the vlc ppa"
3,246085.tsv,2007-07-25T08:58:00.000Z,jmg,,"whoa, prevu is cool"
3,246085.tsv,2007-07-25T09:00:00.000Z,Scunizi,jmg,"what's prevu.. I googled and got redirected to the ubuntu forums?"
3,246085.tsv,2007-07-25T09:00:00.000Z,Scunizi,jmg,"thanks.."
3,80823.tsv,2009-02-22T18:32:00.000Z,art4k_,,"How to install GF drivers"
3,80823.tsv,2009-02-22T18:33:00.000Z,jrib,art4k_,"GF?"
3,80823.tsv,2009-02-22T18:34:00.000Z,art4k_,jrib,"i mean geForce"
3,235208.tsv,2010-02-06T03:19:00.000Z,Rencx,,"thanks for nothing"
3,235208.tsv,2010-02-06T03:19:00.000Z,ikonia,Rencx,"that attitude won't get you help"
3,235208.tsv,2010-02-06T03:20:00.000Z,ikonia,Rencx,"ok, then don't use the channel"
3,296056.tsv,2009-02-28T17:48:00.000Z,WizardJames,,"Where do i set defaults for when i open a type of file, what program it should use.."
3,296056.tsv,2009-02-28T17:49:00.000Z,WizardJames,,"yes"
3,296056.tsv,2009-02-28T17:49:00.000Z,erUSUL,WizardJames,"right click on a file --> Properties --> open with"
3,119129.tsv,2008-03-28T17:38:00.000Z,foebrian,,"Anyone know if I have a 32-bit ubuntu system currentley install can i 'upgrade' to 64-bit without any issues?"
3,119129.tsv,2008-03-28T17:39:00.000Z,esteth,foebrian,"I don't beleive you can 'upgrade' from 32 to 64 bit. You'd probably need to reformat and install the 64 bit OS from scratch. There is almost no advantage to a 64 bit OS though, and many disadvantages"
3,119129.tsv,2008-03-28T17:39:00.000Z,foebrian,esteth,"even thought the drivers are in the kernel and the file systems are the same?"
3,189332.tsv,2007-01-06T14:50:00.000Z,pr0gress0r,,"if you install an app from source ( not apt-get ) is there a way to clean the app up easily if you no longer have the source to make uninstall?"
3,189332.tsv,2007-01-06T14:51:00.000Z,mooey,pr0gress0r,"you can use checkinstall to make a deb of your make; make install process and then uninstall the deb"
3,189332.tsv,2007-01-06T14:51:00.000Z,pr0gress0r,mooey,"thanks!"
3,59700.tsv,2009-09-05T16:13:00.000Z,Sidewinder1,,"koshie> try System---->Administrative---->Network"
3,59700.tsv,2009-09-05T16:13:00.000Z,koshie,Sidewinder1,"It's not me :)"
3,59700.tsv,2009-09-05T16:17:00.000Z,koshie,Sidewinder1,"maybe the icon are here but he don't know it :D"
3,228077.tsv,2008-02-09T13:23:00.000Z,chaunchybigfist,,"Can anyone help me with my compiz-fushion problem>"
3,228077.tsv,2008-02-09T13:23:00.000Z,chaunchybigfist,,"I really want my desktop to be 3d accelerated"
3,228077.tsv,2008-02-09T13:25:00.000Z,DaveyJ,chaunchybigfist,"#compiz"
3,156127.tsv,2007-08-01T09:14:00.000Z,GAWildKat,," MY hubby bought me a MS (evil) bluetooth kb/mouse from a puter trade show and we tried running it under XP with no success then found ubuntu has bluetooth support.  I have install all the bluetooth support files through synapic for gnmone but haven't found a way to make them reconized in linux.  Other support sites say it can be done.  Ubuntu has no knowledge base that  I've found for this.  Help is appreciated."
3,156127.tsv,2007-08-01T09:15:00.000Z,unagi,GAWildKat,"sudo apt-get install gnome-bluetooth bluiz-utils"
3,156127.tsv,2007-08-01T09:25:00.000Z,GAWildKat,unagi," are you sure the spelling of the file was bluiz?"
3,61262.tsv,2009-08-15T07:03:00.000Z,Xerran1,,"what are the benefits of installing .deb like this?#  dpkg -i filename.deb"
3,61262.tsv,2009-08-15T07:04:00.000Z,maco,Xerran1,"its a way toinstall one that isnt in the repositories (ie not available through apt)"
3,61262.tsv,2009-08-15T07:04:00.000Z,Xerran1,maco,"thx"
3,155065.tsv,2007-08-10T06:08:00.000Z,rosensturm,,"For some reason my whole system locks up if I run sdlmame with my xbox360 controller plugged in (With the compiled 369 driver of course)."
3,155065.tsv,2007-08-10T06:09:00.000Z,Drk_Guy,rosensturm,"Are they compiled correctly?"
3,155065.tsv,2007-08-10T06:10:00.000Z,rosensturm,Drk_Guy,"I get data from js0 so I guess so."
3,73641.tsv,2009-04-16T14:50:00.000Z,topriddy,,"Hello Ubuntu. I need to access wireless networks around my area with my Ubuntu. Please how do I go about that?"
3,73641.tsv,2009-04-16T14:50:00.000Z,tux4prez,topriddy,"did you try 'man iwconfig'?"
3,73641.tsv,2009-04-16T15:01:00.000Z,tux4prez,topriddy,"run 'man iwconfig' under terminal"
3,268784.tsv,2007-05-25T14:57:00.000Z,ahmed,,"guys,, how to install ubuntu studio using repo ??"
3,268784.tsv,2007-05-25T14:58:00.000Z,ahmed,,"guys,, how to install ubuntu studio using repo ??"
3,268784.tsv,2007-05-25T14:59:00.000Z,afief,ahmed,"I would guess you need to use their private repository, or manually install the software you're missing"
3,213264.tsv,2007-03-04T11:10:00.000Z,andrej,,"Thanks girls ... found it on the DEBIAN website.  The command to use instead of makewhatis in debian based distros is mandb :P"
3,213264.tsv,2007-03-04T11:11:00.000Z,andrej,,"I'm proud of myself! I manage to make ubunutu usable w/o their website or IRC channel :D"
3,213264.tsv,2007-03-04T11:12:00.000Z,fokuslee,andrej,"makewhatis is more intuitive name i think"
3,303063.tsv,2006-02-23T11:53:00.000Z,sagarp,,"can i use the xgl packages for ubuntu with breezy?"
3,303063.tsv,2006-02-23T11:54:00.000Z,sagarp,,"?"
3,303063.tsv,2006-02-23T11:54:00.000Z,mcquaid,sagarp,"no you can't"
3,64157.tsv,2009-07-12T20:09:00.000Z,Guest95478,,"wtf?"
3,64157.tsv,2009-07-12T20:09:00.000Z,bazhang,Guest95478,"watch the language"
3,64157.tsv,2009-07-12T20:09:00.000Z,Guest95478,bazhang,"sorry!"
3,321252.tsv,2005-11-22T07:03:00.000Z,mtupper,,"i am about to do a new install of ubuntu and have been told by two people two things, one said just install ubuntu, the other kubuntu with KDE instead of GNOME.  Can anyone make a recommendation? Is one easier/better?  Whats the difference?"
3,321252.tsv,2005-11-22T07:03:00.000Z,cafuego,mtupper,"Try both, pick one."
3,321252.tsv,2005-11-22T07:04:00.000Z,cafuego,mtupper,"It's pure personal preference."
3,72062.tsv,2009-04-26T00:19:00.000Z,mr_frostee,,"I use banshee for .mp3"
3,72062.tsv,2009-04-26T00:20:00.000Z,khelben,mr_frostee,"is the codec included?"
3,72062.tsv,2009-04-26T00:20:00.000Z,khelben,mr_frostee,"is the codec included?"
3,301156.tsv,2005-07-14T10:16:00.000Z,Imsdle,,"my evoluiton has crashed.. can anyone tell me where the emails are stored?"
3,301156.tsv,2005-07-14T10:16:00.000Z,Imsdle,,"i need to back then up then reintall evolution"
3,301156.tsv,2005-07-14T10:16:00.000Z,nalioth,Imsdle,"~/.evolution"
3,261224.tsv,2006-08-16T11:04:00.000Z,Netcad,,"when I right-click on a link on xchat and click on 'Open Link in Browser' , it uses Galeon. I want it to use FireFox. anyone have an idea on how to do that ?"
3,261224.tsv,2006-08-16T11:06:00.000Z,sethk,Netcad,"you can add firefox to the 'send url to' list.  You can also set the browser to use.  It isn't set in xchat, it is set in the desktop configuration, kde or gnome typically."
3,261224.tsv,2006-08-16T11:06:00.000Z,sethk,Netcad,"xchat doesn't have its own setting, it uses the desktop's setting."
3,26569.tsv,2012-02-29T06:40:00.000Z,TUX11,,"guys i keep getting this message Error: Dependency is not satisfiable: python2.7 (= 2.7-6)"
3,26569.tsv,2012-02-29T06:42:00.000Z,TUX11,,"guys i keep getting this message Error: Dependency is not satisfiable: python2.7 (= 2.7-6) andnot sure how to fix it"
3,26569.tsv,2012-02-29T06:43:00.000Z,itaylor57,TUX11,"what version of ubuntu and what are you running to get the error"
3,241578.tsv,2007-06-08T11:55:00.000Z,hackeron,,"Hey, it says on ubuntudaily.com that Gusty Gibbon repositories are open? -- But I tried to change feisty to gusty in my sources.list but when I do an apt-get update; apt-get dist-upgrade -- there are no new packages???"
3,241578.tsv,2007-06-08T11:56:00.000Z,roryy,hackeron,"maybe ask on #ubuntu+1 ?"
3,241578.tsv,2007-06-08T11:56:00.000Z,hackeron,roryy,"thanks"
3,31288.tsv,2010-12-18T20:20:00.000Z,gabe_,,"hello, please I need help with my printer. It is installed but it never prints anything, the print job sits in the queue for ever in the 'processing' state What can I do?"
3,31288.tsv,2010-12-18T20:21:00.000Z,AbhiJit,gabe_,"it looks hw prob than sw"
3,31288.tsv,2010-12-18T20:22:00.000Z,AbhiJit,gabe_,"you check with vendor website. they given step by step troubleshooting"
3,320606.tsv,2005-02-03T08:29:00.000Z,RickA,,"hi all"
3,320606.tsv,2005-02-03T08:29:00.000Z,RickA,,"i've just installed Ubuntu, and I have a few questions"
3,320606.tsv,2005-02-03T08:29:00.000Z,Phineas,RickA,"ask away"
3,248832.tsv,2006-06-19T11:57:00.000Z,Oddzball,,"Well, I have an easy question, can I log into the GUI for Ubuntu as Sudo so I dont have to use the terminal to do everything?"
3,248832.tsv,2006-06-19T11:58:00.000Z,noiesmo,Oddzball,"you need to activate the root account but its not a good idea to log in as root"
3,248832.tsv,2006-06-19T11:58:00.000Z,noiesmo,Oddzball,"you can open terminal and do sudo -i"
3,270214.tsv,2006-04-03T06:47:00.000Z,nathanj,,"is there a key combo to move windows?"
3,270214.tsv,2006-04-03T06:47:00.000Z,onkarshinde,nathanj,"I guess Alt+F7"
3,270214.tsv,2006-04-03T06:48:00.000Z,nathanj,onkarshinde,"problem is xwininfo seems to be reporting wrong location."
3,31468.tsv,2010-10-30T03:42:00.000Z,Nertil,,"du: cannot read directory `/home/nertil/.subversion/auth': Permission denied"
3,31468.tsv,2010-10-30T03:42:00.000Z,Nertil,,"how to fix this please?"
3,31468.tsv,2010-10-30T03:42:00.000Z,jdimatteo,Nertil,"check the permissions with ls -l"
3,133882.tsv,2008-01-03T07:21:00.000Z,RedAlien1_,,"Hi there, I new to ubuntu and apt-get can't find any packages :S Can someone help me?"
3,133882.tsv,2008-01-03T07:21:00.000Z,khermans,RedAlien1_,"sudo aptitude update"
3,133882.tsv,2008-01-03T07:22:00.000Z,RedAlien1_,khermans,"Thank you very much =)!!!"
3,181034.tsv,2009-08-11T03:15:00.000Z,Neeon,,"please, anyone here that knows why the /var/www is no longer 'viewable' for other computer in my network"
3,181034.tsv,2009-08-11T03:15:00.000Z,Neeon,,"how do i allow guest to read that folder"
3,181034.tsv,2009-08-11T03:16:00.000Z,Flare183,Neeon,"Because apache is running it"
3,137865.tsv,2012-03-03T03:48:00.000Z,nathansuchy_remo,,"101010101011110110011001001101110010010111100111111100100010000001000000001010101001101001001100100000101000001101101011100011001001111011111011000000110010010110011011001001000110111001111101001001001111100000001011011011111000011011001111011110100110000110000000011011010111001011100001101001101110001100011010001011011110000001001011001101111110011000000110000010110011000000001010000101011110000011000010111101110000011010010"
3,137865.tsv,2012-03-03T03:48:00.000Z,nathansuchy_remo,,"101010101011110110011001001101110010010111100111111100100010000001000000001010101001101001001100100000101000001101101011100011001001111011111011000000110010010110011011001001000110111001111101001001001111100000001011011011111000011011001111011110100110000110000000011011010111001011100001101001101110001100011010001011011110000001001011001101111110011000000110000010110011000000001010000101011110000011000010111101110000011010010"
3,137865.tsv,2012-03-03T03:48:00.000Z,FloodBot1,nathansuchy_remo,"Please don't flood; use http://paste.ubuntu.com to paste; don't use Enter as punctuation."
3,90779.tsv,2008-11-24T08:39:00.000Z,DasEi,,"my firefox doesn 't start no more, I get a segmentation fault (cmd-line), syslog : http://paste.ubuntu.com/76206/  What to do ?"
3,90779.tsv,2008-11-24T08:40:00.000Z,DasEi,,"!wine"
3,90779.tsv,2008-11-24T08:41:00.000Z,musikgoat|main,DasEi,"you can try moving .mozilla in your home dir to .mozilla-bak  and then re-trying firefox"
3,147560.tsv,2011-04-23T10:26:00.000Z,thien,,"how to get APT line from https://launchpad.net/~dockbar-main/+archive/ppa/+packages"
3,147560.tsv,2011-04-23T10:26:00.000Z,bazhang,thien,"sudo add-apt-repository (ppa code string here)"
3,147560.tsv,2011-04-23T10:29:00.000Z,bazhang,thien,"from the link above"
3,25232.tsv,2011-01-03T06:21:00.000Z,schnuffle1,,"luxury: you get the most speed/money investing in a SSD for the OS disk"
3,25232.tsv,2011-01-03T06:21:00.000Z,schnuffle1,,"This speeds up the whole thing a lot"
3,25232.tsv,2011-01-03T06:21:00.000Z,ActionPa1snip,schnuffle1,"did you see the 24 SSD array video :)"
3,341631.tsv,2006-06-09T11:23:00.000Z,acidjedi,,"Could someone help me in pm for a second?"
3,341631.tsv,2006-06-09T11:23:00.000Z,acidjedi,,"How do I register?"
3,341631.tsv,2006-06-09T11:23:00.000Z,tritium,acidjedi,"/msg nickserv help register"
3,238017.tsv,2006-04-30T09:32:00.000Z,ubuntu,,"is there anyway to test my laptop hardware if it is compatible with Mandriv , before installing it?"
3,238017.tsv,2006-04-30T09:33:00.000Z,DarkElf109,ubuntu,"You mean...Ubuntu?"
3,238017.tsv,2006-04-30T09:35:00.000Z,DarkElf109,ubuntu,"http://wwwnew.mandriva.com/community/mandrivaone"
3,118981.tsv,2008-04-03T15:52:00.000Z,terminhell,,"Im using xfce right now, and im wondering if there is a way to make its panels 'always on bottom'"
3,118981.tsv,2008-04-03T15:53:00.000Z,Survivorman,terminhell,"why don't you join #xubuntu"
3,118981.tsv,2008-04-03T15:53:00.000Z,terminhell,Survivorman,"cuz i didnt think of it :p"
3,311384.tsv,2005-07-25T07:49:00.000Z,knudsen_,,"Hello. Is is really true that apt-get hasn't got an option for searching for packages available? As an example 'apt-get install emacs' does not work. One has to 'guess' that the right name is emacs21, not emacs."
3,311384.tsv,2005-07-25T07:49:00.000Z,RQ,knudsen_,"apt-cache search keyword keyword"
3,311384.tsv,2005-07-25T07:49:00.000Z,knudsen_,RQ,"thanks!"
3,168117.tsv,2007-04-29T10:00:00.000Z,dawi,,"I've installed Ubuntu server edition and now I need some help installing kerberos using apt-get and atitude. This aims in a version conflict... and I don't know how to fix it. Can anyone help me?"
3,168117.tsv,2007-04-29T10:00:00.000Z,baktaah,dawi,"make sure it reads for REP and not CD"
3,168117.tsv,2007-04-29T10:02:00.000Z,dawi,baktaah,"I have comment source CD out in /etc/apt/source.list."
3,65946.tsv,2009-06-20T00:11:00.000Z,Dr_Willis,packet-sent," theres secure.. then theres paranoid. :)"
3,65946.tsv,2009-06-20T00:18:00.000Z,packet-sent,Dr_Willis,"I would assume full drive encryption should be a standard procedure on a laptop, Paranoia or common sense is up for debate"
3,65946.tsv,2009-06-20T00:19:00.000Z,Dr_Willis,packet-sent," unless the performance loss is too much"
3,285955.tsv,2006-09-11T10:37:00.000Z,Garsty,,"is there any CD emulator for linux?"
3,285955.tsv,2006-09-11T10:38:00.000Z,Garsty,,"I need to mount a mdf image"
3,285955.tsv,2006-09-11T10:38:00.000Z,paradizelost,Garsty,"mount /path/to/file.iso /media/cdrom -o loop"
3,274634.tsv,2010-02-21T07:18:00.000Z,jenia,,"so everyone here, who is using nvidia drivers, had no problem with the installation?"
3,274634.tsv,2010-02-21T07:18:00.000Z,ardchoille,jenia,"which nvidia card are you using?"
3,274634.tsv,2010-02-21T07:22:00.000Z,ardchoille,jenia,"have you tried the hardware drivers tool? System > Administration > Hardware drivers, that worked for mynvidia geforce 6200"
3,242971.tsv,2006-03-29T06:59:00.000Z,MrPockets,,"how do i uninstall a program?"
3,242971.tsv,2006-03-29T06:59:00.000Z,kingspwned,MrPockets,"entirely depends, but deselecting it in synaptic, apt-get remove <program> or just plain old deleting it"
3,242971.tsv,2006-03-29T07:04:00.000Z,kingspwned,MrPockets,"depends entirely on what is inside your folder. eMule is probably in the repositories"
3,45850.tsv,2011-06-02T20:19:00.000Z,qin,Gryllida,"And this one to correct installation of nouveau: http://juranktech.com/2011/03/19/1924/"
3,45850.tsv,2011-07-05T09:52:00.000Z,Gryllida,qin,"what do you mean?"
3,45850.tsv,2011-07-05T09:53:00.000Z,qin,Gryllida,"Just founded, ment client."
3,137859.tsv,2012-01-19T18:08:00.000Z,llsam,,"[6~[6~[5~[5~[5~[4~[4~[1~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~"
3,137859.tsv,2012-01-19T18:08:00.000Z,llsam,,"[C[C[6~[6~[6~[6~[6~[6~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[4~[1~[1~[4~[4~[4~[4~[5~[5~[5~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~[6~/leave ubu//leave ubuntu"
3,137859.tsv,2012-01-19T18:08:00.000Z,FloodBot1,llsam,"Please don't flood; use http://paste.ubuntu.com to paste; don't use Enter as punctuation."
3,196946.tsv,2006-11-19T06:25:00.000Z,s0mmie,erpo,"boot into recovery mode. then edit xorg.conf with nano, change your driver to VESA. Then boot into normal mode, and install the nVIDIA drivers using Automatix2."
3,196946.tsv,2006-11-19T06:25:00.000Z,s0mmie,,"worked for me."
3,196946.tsv,2006-11-19T06:26:00.000Z,erpo,s0mmie,"What's Automatix2?"
3,321781.tsv,2005-06-22T07:01:00.000Z,firefly2442,,"why hasn't ubuntu updated firefox yet?"
3,321781.tsv,2005-06-22T07:02:00.000Z,firefly2442,,"is there a reason they patched it but left the version the same though? it seems odd...."
3,321781.tsv,2005-06-22T07:02:00.000Z,cthulfuego,firefly2442,"Most releave versions of softwre backport patches, they don't implement wholly new versions, for stability reasons."
3,280460.tsv,2007-08-31T09:12:00.000Z,reallyjoel,,"is there a way to allow root actions in a graphical file browser?"
3,280460.tsv,2007-08-31T09:12:00.000Z,arash,reallyjoel,": 'gksudo nautilus' I think"
3,280460.tsv,2007-08-31T09:13:00.000Z,arash,reallyjoel,"Just be careful"
3,102215.tsv,2008-08-12T06:16:00.000Z,smultron,,"anyone here good with PHP. trying to find someone to help modify a bit of code in a webmail program.... the main devs of the project are against what i want to do..."
3,102215.tsv,2008-08-12T06:17:00.000Z,chieffancypants,smultron,"There's a #php channel, isn't there?"
3,102215.tsv,2008-08-12T06:17:00.000Z,smultron,chieffancypants,"yeah, no one answers in there :P"
3,47842.tsv,2012-03-18T04:45:00.000Z,ur2d2r,,"XArchive"
3,47842.tsv,2012-03-18T04:45:00.000Z,ur2d2r,,"ok"
3,47842.tsv,2012-03-18T04:46:00.000Z,mkultra_,ur2d2r,"try fileroller"
3,65546.tsv,2010-07-05T05:32:00.000Z,valentinex,,"how can i check my ubuntu version?"
3,65546.tsv,2010-07-05T05:32:00.000Z,squircle,valentinex,"you can type in a terminal 'cat /etc/issue.net'"
3,65546.tsv,2010-07-05T05:33:00.000Z,squircle,valentinex,"there you go :)"
3,10868.tsv,2012-01-17T20:22:00.000Z,akston,,"Can you run OpenVPN in a VirtualBox and still use your ISP's given address on your installed system?"
3,10868.tsv,2012-01-17T20:23:00.000Z,bkerensa,akston,"Sure"
3,10868.tsv,2012-01-17T20:24:00.000Z,akston,bkerensa,"Cool thx"
3,142050.tsv,2008-02-06T06:31:00.000Z,juan,eek,"program settings can be kept by backing up you /home"
3,142050.tsv,2008-02-06T06:32:00.000Z,eek,juan,"cp /home ...what for that"
3,142050.tsv,2008-02-06T06:38:00.000Z,juan,eek,"you can copy all the files to a memory pen (i cant rember how to make sure you copy . files in gui but im sure its fairly straight forward)"
3,135288.tsv,2007-12-19T04:18:00.000Z,FreeTrav2,,":("
3,135288.tsv,2007-12-19T04:19:00.000Z,soundray,FreeTrav2,"it's worth looking up installation reports for your model on tuxmobil.org"
3,135288.tsv,2007-12-19T04:20:00.000Z,FreeTrav2,soundray,"Thanks for the pointer."
3,292557.tsv,2006-09-10T08:26:00.000Z,trygg,,"Hm, how can i access my usb-mp3player? :)"
3,292557.tsv,2006-09-10T08:27:00.000Z,trygg,,"Yes, how do i know which /dev/* it is? :)"
3,292557.tsv,2006-09-10T08:27:00.000Z,ravenous,trygg,"check dmesg when you plug it in for an 'sdb' device"
3,104663.tsv,2008-08-10T01:15:00.000Z,TiredWolf,,"!startup | cdecarlo"
3,104663.tsv,2008-08-10T01:16:00.000Z,pinnerup,TiredWolf,"That did it! Thanks a bunch :)"
3,104663.tsv,2008-08-10T01:16:00.000Z,TiredWolf,pinnerup,"yes, 'gnome-open' if memory helps me"
3,263267.tsv,2006-12-26T17:01:00.000Z,eclair,,"i get disconnected from the internet quickly"
3,263267.tsv,2006-12-26T17:01:00.000Z,eclair,,"i think something went wrong when i tried to upgrade to edgy"
3,263267.tsv,2006-12-26T17:02:00.000Z,frogzoo,eclair,"it happens, clean install is usually cleanest"
3,303590.tsv,2006-07-07T15:07:00.000Z,vegetable,," sharms: nvidia geforce4 mx 440"
3,303590.tsv,2006-07-07T15:08:00.000Z,Zdra,vegetable,"sudo apt-get install nvidia-glx"
3,303590.tsv,2006-07-07T15:08:00.000Z,Zdra,vegetable,"sudo nvidia-glx-config enable"
3,5100.tsv,2012-04-04T08:29:00.000Z,peroxide,,"Hello world"
3,5100.tsv,2012-04-04T08:31:00.000Z,peroxide,,"Not entirely sure how IRC works.... Is there a list of channels?? /list ??"
3,5100.tsv,2012-04-04T08:32:00.000Z,sent,peroxide,"http://irchelp.org/"
3,95244.tsv,2008-10-10T23:55:00.000Z,MTecknology,,"I just got a USB bluetooth device and bluetooth-applet sees it. I put my phone in discoverable mode and try to make them pair but they don't see each other."
3,95244.tsv,2008-10-10T23:56:00.000Z,MrLemur,MTecknology,"that's a common problem"
3,95244.tsv,2008-10-10T23:56:00.000Z,MTecknology,MrLemur,"really? any suggestions?"
3,242058.tsv,2007-01-26T07:56:00.000Z,anika,,"I can get all of them except the last one"
3,242058.tsv,2007-01-26T07:56:00.000Z,kitche,anika,"you do know NetHack is still around the other two are just clones of nethack"
3,242058.tsv,2007-01-26T07:56:00.000Z,anika,kitche,"I'm a Graphic whore"
3,208942.tsv,2006-11-22T15:47:00.000Z,bonzai10,,"hello"
3,208942.tsv,2006-11-22T15:47:00.000Z,bonzai10,," i tried to get my mp3 to work on ubuntu, i installed automatix and installed w32 codecs but i still can't get my mp3 to work :/"
3,208942.tsv,2006-11-22T15:48:00.000Z,devilsadvocate,bonzai10,"you will nee the gstreames plugins for mp3 support. i suggest www.ubuntuguide.org"
3,36054.tsv,2010-06-24T22:44:00.000Z,pupuser25f294,,"howdy"
3,36054.tsv,2010-06-24T22:44:00.000Z,pupuser25f294,,"boy... i sure hope some one can help me out here"
